X,Y,month,day,FFMC,DMC,DC,ISI,temp,RH,wind,rain,area,X_discretized,Y_discretized,FFMC_discretized,DMC_discretized,DC_discretized,ISI_discretized,temp_discretized,RH_discretized,wind_discretized,rain_discretized,area_discretized,X_z_score,Y_z_score,FFMC_z_score,DMC_z_score,DC_z_score,ISI_z_score,temp_z_score,RH_z_score,wind_z_score,rain_z_score,area_z_score,prediction
3,4,8,1,84.4,73.4,671.9,3.2,17.9,45,3.1,0.0,0.0,"(0.999, 3.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(68.6, 108.3]","(664.2, 713.9]","(-0.001, 6.5]","(15.5, 19.3]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7368889996610046,-0.2749962632580439,-1.1321230389508854,-0.5742333467066297,0.5251902797550512,-1.2631635044480134,-0.16859634685473454,0.0635142734243846,-0.5339947423090247,-0.059610551796353606,-0.19596394553190136,8.991647331786544
3,5,2,0,87.6,52.2,103.8,5.0,9.0,49,2.2,0.0,0.0,"(0.999, 3.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(42.0, 53.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7368889996610046,0.5596754935322165,-0.5531530751698577,-0.903433131848572,-1.7261778151387035,-0.8705818816811003,-1.7000164910651894,0.3095785596797525,-1.0413093652374363,-0.059610551796353606,-0.19596394553190136,8.991647331786544
3,5,8,4,93.5,149.3,728.6,8.1,17.2,43,3.1,0.0,0.0,"(0.999, 3.0]","(4.0, 5.0]","(92.9, 96.2]","(142.4, 291.3]","(713.9, 860.6]","(6.5, 8.4]","(15.5, 19.3]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7368889996610046,0.5596754935322165,0.514322795551417,0.6043639972685312,0.7498911616076758,-0.19446908691586093,-0.28904512224207357,-0.05951786970329933,-0.5339947423090247,-0.059610551796353606,-0.19596394553190136,8.991647331786544
3,5,9,2,91.4,37.9,673.8,5.2,15.9,46,3.6,0.0,0.0,"(0.999, 3.0]","(4.0, 5.0]","(90.2, 91.6]","(1.0990000000000002, 68.6]","(664.2, 713.9]","(-0.001, 6.5]","(15.5, 19.3]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7368889996610046,0.5596754935322165,0.13437375682011726,-1.1254877039018634,0.5327199389352978,-0.8269617013736654,-0.5127357051042747,0.12503034498822657,-0.2521532851265736,-0.059610551796353606,-0.19596394553190136,8.991647331786544
2,5,9,6,92.6,46.5,691.8,8.8,15.4,35,0.9,0.0,0.0,"(0.999, 3.0]","(4.0, 5.0]","(91.6, 92.9]","(1.0990000000000002, 68.6]","(664.2, 713.9]","(8.4, 10.8]","(2.1990000000000003, 15.5]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-1.1637695895183877,0.5596754935322165,0.3514874932380014,-0.991944394834849,0.6040535522218452,-0.04179845583983889,-0.5987705446666598,-0.5516464422140351,-1.7740971539118093,-0.059610551796353606,-0.19596394553190136,8.991647331786544
4,6,1,5,68.2,21.5,87.2,0.8,15.4,40,2.7,0.0,0.0,"(3.0, 4.0]","(5.0, 9.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-0.3100084098036216,1.394347250322477,-4.0631584805923495,-1.380151688634309,-1.791963258502964,-1.786605668137231,-0.5987705446666598,-0.24406608439482524,-0.7594679080549854,-0.059610551796353606,-0.19596394553190136,8.991647331786544
4,6,2,0,87.2,23.9,64.7,4.1,14.0,39,3.1,0.0,0.0,"(3.0, 4.0]","(5.0, 9.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(33.0, 42.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-0.3100084098036216,1.394347250322477,-0.6255243206424849,-1.342883788429561,-1.8811302751111483,-1.066872693064557,-0.8396680954413382,-0.3055821559586672,-0.5339947423090247,-0.059610551796353606,-0.19596394553190136,8.991647331786544
4,6,2,6,89.3,51.3,102.2,9.6,10.6,46,4.9,0.0,0.0,"(3.0, 4.0]","(5.0, 9.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(8.4, 10.8]","(2.1990000000000003, 15.5]","(42.0, 53.0]","(4.0, 4.9]","(-0.001, 6.4]","(-0.001, 0.52]",-0.3100084098036216,1.394347250322477,-0.24557528191118508,-0.9174085944253526,-1.7325185807641745,0.13268226538990008,-1.4247050044655571,0.12503034498822657,0.48063450354779924,-0.059610551796353606,-0.19596394553190136,8.991647331786544
4,6,8,3,93.7,80.9,685.2,17.9,17.6,42,3.1,0.0,0.0,"(3.0, 4.0]","(5.0, 9.0]","(92.9, 96.2]","(68.6, 108.3]","(664.2, 713.9]","(10.8, 56.1]","(15.5, 19.3]","(33.0, 42.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-0.3100084098036216,1.394347250322477,0.5505084182877319,-0.45777115856679174,0.5778978940167782,1.9429197481484441,-0.22021725059216513,-0.1210339412671413,-0.5339947423090247,-0.059610551796353606,-0.19596394553190136,8.991647331786544
3,5,2,1,88.1,25.7,67.6,3.8,14.9,38,2.7,0.0,0.0,"(0.999, 3.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7368889996610046,0.5596754935322165,-0.4626890183290718,-1.3149328632759998,-1.8696376374149821,-1.1323029635257091,-0.684805384229045,-0.3670982275225092,-0.7594679080549854,-0.059610551796353606,-0.19596394553190136,8.991647331786544
3,5,7,5,93.5,139.4,594.2,20.3,17.6,52,5.8,0.0,0.0,"(0.999, 3.0]","(4.0, 5.0]","(92.9, 96.2]","(108.3, 142.4]","(437.7, 664.2]","(10.8, 56.1]","(15.5, 19.3]","(42.0, 53.0]","(4.9, 9.4]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7368889996610046,0.5596754935322165,0.514322795551417,0.4506339089239449,0.2172668490681218,2.4663619118376623,-0.22021725059216513,0.4941267743712784,0.9879491264762108,-0.059610551796353606,-0.19596394553190136,8.991647331786544
3,6,8,0,90.9,126.5,686.5,7.0,15.6,66,3.1,0.0,0.0,"(0.999, 3.0]","(5.0, 9.0]","(90.2, 91.6]","(108.3, 142.4]","(664.2, 713.9]","(6.5, 8.4]","(15.5, 19.3]","(53.0, 100.0]","(2.7, 4.0]","(-0.001, 6.4]","(-0.001, 0.52]",-0.7368889996610046,1.394347250322477,0.04390969997933135,0.2503189453234234,0.583049766087473,-0.43438007860675226,-0.5643566088417059,1.355351776265066,-0.5339947423090247,-0.059610551796353606,-0.19596394553190136,8.991647331786544
9,9,6,1,85.8,48.3,313.4,3.9,18.0,42,2.7,0.0,0.36,"(7.0, 9.0]","(5.0, 9.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(15.5, 19.3]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",1.8243945394832937,3.8983625206932584,-0.8788236797966864,-0.9639934696812879,-0.8955375182020181,-1.1104928733719917,-0.1513893789422573,-0.1210339412671413,-0.7594679080549854,-0.059610551796353606,-0.19068899475161175,8.991647331786544
1,4,8,1,91.0,129.5,692.6,7.0,21.7,38,2.2,0.0,0.43,"(0.999, 3.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(664.2, 713.9]","(6.5, 8.4]","(19.3, 22.8]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-1.5906501793757708,-0.2749962632580439,0.0620025113474875,0.2969038205793586,0.6072239350345809,-0.43438007860675226,0.4852684338193925,-0.3670982275225092,-1.0413093652374363,-0.059610551796353606,-0.18966330987766652,8.991647331786544
2,5,8,0,90.9,126.5,686.5,7.0,21.9,39,1.8,0.0,0.47,"(0.999, 3.0]","(4.0, 5.0]","(90.2, 91.6]","(108.3, 142.4]","(664.2, 713.9]","(6.5, 8.4]","(19.3, 22.8]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(-0.001, 0.52]",-1.1637695895183877,0.5596754935322165,0.04390969997933135,0.2503189453234234,0.583049766087473,-0.43438007860675226,0.5196823696443464,-0.3055821559586672,-1.2667825309833973,-0.059610551796353606,-0.1890772042354121,8.991647331786544
1,2,7,2,95.5,99.9,513.3,13.2,23.3,31,4.5,0.0,0.55,"(0.999, 3.0]","(1.999, 4.0]","(92.9, 96.2]","(68.6, 108.3]","(437.7, 664.2]","(10.8, 56.1]","(22.8, 33.3]","(14.999, 33.0]","(4.0, 4.9]","(-0.001, 6.4]","(0.52, 6.57]",-1.5906501793757708,-1.9443397768385648,0.8761790229145606,-0.16273361527920208,-0.10333811286975,0.9178455109237265,0.7605799204190251,-0.7977107284694029,0.25516133780183825,-0.059610551796353606,-0.18790499295090332,8.991647331786544
8,6,7,4,90.1,108.0,529.8,12.5,21.2,51,8.9,0.0,0.61,"(7.0, 9.0]","(5.0, 9.0]","(18.698999999999998, 90.2]","(68.6, 108.3]","(437.7, 664.2]","(10.8, 56.1]","(19.3, 22.8]","(42.0, 53.0]","(4.9, 9.4]","(-0.001, 6.4]","(0.52, 6.57]",1.3975139496259106,1.394347250322477,-0.10083279096592816,-0.03695445208817708,-0.03794896735708154,0.7651748798477048,0.3992335942570074,0.43261070280743646,2.7353661610074074,-0.059610551796353606,-0.18702583448752172,8.991647331786544
1,2,6,5,90.0,51.3,296.3,8.7,16.6,53,5.4,0.0,0.71,"(0.999, 3.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(8.4, 10.8]","(15.5, 19.3]","(42.0, 53.0]","(4.9, 9.4]","(-0.001, 6.4]","(0.52, 6.57]",-1.5906501793757708,-1.9443397768385648,-0.11892560233408431,-0.9174085944253526,-0.9633044508242381,-0.0636085459935566,-0.39228692971693535,0.5556428459351204,0.7624759607302503,-0.059610551796353606,-0.1855605703818857,8.991647331786544
2,5,7,2,95.5,99.9,513.3,13.2,23.8,32,5.4,0.0,0.77,"(0.999, 3.0]","(4.0, 5.0]","(92.9, 96.2]","(68.6, 108.3]","(437.7, 664.2]","(10.8, 56.1]","(22.8, 33.3]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(0.52, 6.57]",-1.1637695895183877,0.5596754935322165,0.8761790229145606,-0.16273361527920208,-0.10333811286975,0.9178455109237265,0.8466147599814102,-0.736194656905561,0.7624759607302503,-0.059610551796353606,-0.18468141191850412,8.991647331786544
6,5,7,3,95.2,131.7,578.8,10.4,27.4,22,4.0,0.0,0.9,"(4.0, 7.0]","(4.0, 5.0]","(92.9, 96.2]","(108.3, 142.4]","(437.7, 664.2]","(8.4, 10.8]","(22.8, 33.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",0.5437527699111445,0.5596754935322165,0.8219005888100896,0.33106606243371095,0.1562369799229642,0.3071629866196394,1.4660656048305827,-1.3513553725439806,-0.026680119380612804,-0.059610551796353606,-0.1827765685811773,8.991647331786544
5,4,2,0,90.1,39.7,86.6,6.2,13.2,40,5.4,0.0,0.95,"(4.0, 7.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(33.0, 42.0]","(4.9, 9.4]","(-0.001, 6.4]","(0.52, 6.57]",0.11687218005376147,-0.2749962632580439,-0.10083279096592816,-1.0975367787483021,-1.7943410456125155,-0.6088607998364914,-0.9773238387411546,-0.24406608439482524,0.7624759607302503,-0.059610551796353606,-0.18204393652835932,8.991647331786544
8,3,8,1,84.4,73.4,671.9,3.2,24.2,28,3.6,0.0,0.96,"(7.0, 9.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(68.6, 108.3]","(664.2, 713.9]","(-0.001, 6.5]","(22.8, 33.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",1.3975139496259106,-1.1096680200483042,-1.1321230389508854,-0.5742333467066297,0.5251902797550512,-1.2631635044480134,0.9154426316313181,-0.9822589431609289,-0.2521532851265736,-0.059610551796353606,-0.1818974101177957,8.991647331786544
2,2,7,1,94.8,108.3,647.1,17.0,17.4,43,6.7,0.0,1.07,"(0.999, 3.0]","(1.999, 4.0]","(92.9, 96.2]","(68.6, 108.3]","(437.7, 664.2]","(10.8, 56.1]","(15.5, 19.3]","(42.0, 53.0]","(4.9, 9.4]","(-0.001, 6.4]","(0.52, 6.57]",-1.1637695895183877,-1.9443397768385648,0.7495293433374599,-0.0322959645625836,0.42690841256025275,1.7466289367649879,-0.2546311864171197,-0.05951786970329933,1.4952637494046228,-0.059610551796353606,-0.1802856196015961,8.991647331786544
8,6,8,3,93.7,80.9,685.2,17.9,23.7,25,4.5,0.0,1.12,"(7.0, 9.0]","(5.0, 9.0]","(92.9, 96.2]","(68.6, 108.3]","(664.2, 713.9]","(10.8, 56.1]","(22.8, 33.3]","(14.999, 33.0]","(4.0, 4.9]","(-0.001, 6.4]","(0.52, 6.57]",1.3975139496259106,1.394347250322477,0.5505084182877319,-0.45777115856679174,0.5778978940167782,1.9429197481484441,0.829407792068933,-1.1668071578524548,0.25516133780183825,-0.059610551796353606,-0.17955298754877808,8.991647331786544
6,5,5,4,92.5,56.4,433.3,7.1,23.2,39,5.4,0.0,1.19,"(4.0, 7.0]","(4.0, 5.0]","(91.6, 92.9]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(6.5, 8.4]","(22.8, 33.3]","(33.0, 42.0]","(4.9, 9.4]","(-0.001, 6.4]","(0.52, 6.57]",0.5437527699111445,0.5596754935322165,0.3333946818698452,-0.8382143064902627,-0.42037639414329386,-0.41256998845303494,0.7433729525065479,-0.3055821559586672,0.7624759607302503,-0.059610551796353606,-0.17852730267483288,8.991647331786544
9,9,6,6,90.1,68.6,355.2,7.2,24.8,29,2.2,0.0,1.36,"(7.0, 9.0]","(5.0, 9.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(6.5, 8.4]","(22.8, 33.3]","(14.999, 33.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",1.8243945394832937,3.8983625206932584,-0.10083279096592816,-0.6487691471161263,-0.7298850162365913,-0.39075989829931745,1.0186844391061805,-0.9207428715970869,-1.0413093652374363,-0.059610551796353606,-0.1760363536952517,8.991647331786544
5,4,8,4,94.3,85.1,692.3,15.9,20.1,47,4.9,0.0,1.46,"(4.0, 7.0]","(1.999, 4.0]","(92.9, 96.2]","(68.6, 108.3]","(664.2, 713.9]","(10.8, 56.1]","(19.3, 22.8]","(42.0, 53.0]","(4.0, 4.9]","(-0.001, 6.4]","(0.52, 6.57]",0.11687218005376147,-0.2749962632580439,0.659065286496674,-0.39255233320848265,0.6060350414798048,1.5067179450740966,0.20995694721976046,0.18654641655206855,0.48063450354779924,-0.059610551796353606,-0.17457108958961567,8.991647331786544
1,5,8,5,93.4,145.4,721.4,8.1,29.6,27,2.7,0.0,1.46,"(0.999, 3.0]","(4.0, 5.0]","(92.9, 96.2]","(142.4, 291.3]","(713.9, 860.6]","(6.5, 8.4]","(22.8, 33.3]","(14.999, 33.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",-1.5906501793757708,0.5596754935322165,0.49622998418326086,0.5438036594358153,0.7213577162930566,-0.19446908691586093,1.8446188989050778,-1.0437750147247709,-0.7594679080549854,-0.059610551796353606,-0.17457108958961567,8.991647331786544
7,4,7,6,94.8,108.3,647.1,17.0,16.4,47,1.3,0.0,1.56,"(4.0, 7.0]","(1.999, 4.0]","(92.9, 96.2]","(68.6, 108.3]","(437.7, 664.2]","(10.8, 56.1]","(15.5, 19.3]","(42.0, 53.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",0.9706333597685276,-0.2749962632580439,0.7495293433374599,-0.0322959645625836,0.42690841256025275,1.7466289367649879,-0.4267008655418899,0.18654641655206855,-1.5486239881658486,-0.059610551796353606,-0.17310582548397965,8.991647331786544
2,4,8,5,93.4,145.4,721.4,8.1,28.6,27,2.2,0.0,1.61,"(0.999, 3.0]","(1.999, 4.0]","(92.9, 96.2]","(142.4, 291.3]","(713.9, 860.6]","(6.5, 8.4]","(22.8, 33.3]","(14.999, 33.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",-1.1637695895183877,-0.2749962632580439,0.49622998418326086,0.5438036594358153,0.7213577162930566,-0.19446908691586093,1.6725492197803076,-1.0437750147247709,-1.0413093652374363,-0.059610551796353606,-0.17237319343116167,8.991647331786544
2,4,7,2,92.1,111.2,654.1,9.6,20.5,35,4.0,0.0,1.64,"(0.999, 3.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(437.7, 664.2]","(8.4, 10.8]","(19.3, 22.8]","(33.0, 42.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",-1.1637695895183877,-0.2749962632580439,0.2610234363972155,0.012736081518153856,0.45464926217168783,0.13268226538990008,0.2787848188696683,-0.5516464422140351,-0.026680119380612804,-0.059610551796353606,-0.17193361419947087,8.991647331786544
7,4,8,4,92.4,117.9,668.0,12.2,19.0,34,5.8,0.0,1.69,"(4.0, 7.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(664.2, 713.9]","(10.8, 56.1]","(15.5, 19.3]","(33.0, 42.0]","(4.9, 9.4]","(-0.001, 6.4]","(0.52, 6.57]",0.9706333597685276,-0.2749962632580439,0.31530187050168906,0.11677563625640922,0.509734663542966,0.6997446093865525,0.020680300182512962,-0.6131625137778771,0.9879491264762108,-0.059610551796353606,-0.17120098214665286,8.991647331786544
7,4,2,0,90.1,39.7,86.6,6.2,16.1,29,3.1,0.0,1.75,"(4.0, 7.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(15.5, 19.3]","(14.999, 33.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",0.9706333597685276,-0.2749962632580439,-0.10083279096592816,-1.0975367787483021,-1.7943410456125155,-0.6088607998364914,-0.4783217692793205,-0.9207428715970869,-0.5339947423090247,-0.059610551796353606,-0.17032182368327126,8.991647331786544
6,4,7,3,95.2,131.7,578.8,10.4,20.3,41,4.0,0.0,1.9,"(4.0, 7.0]","(1.999, 4.0]","(92.9, 96.2]","(108.3, 142.4]","(437.7, 664.2]","(8.4, 10.8]","(19.3, 22.8]","(33.0, 42.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",0.5437527699111445,-0.2749962632580439,0.8219005888100896,0.33106606243371095,0.1562369799229642,0.3071629866196394,0.2443708830447144,-0.18255001283098327,-0.026680119380612804,-0.059610551796353606,-0.16812392752481725,8.991647331786544
6,3,2,5,90.6,50.1,100.4,7.8,15.2,31,8.5,0.0,1.94,"(4.0, 7.0]","(1.999, 4.0]","(90.2, 91.6]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(6.5, 8.4]","(2.1990000000000003, 15.5]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(0.52, 6.57]",0.5437527699111445,-1.1096680200483042,-0.010368734125142252,-0.9360425445277266,-1.7396519420928291,-0.2598993573770131,-0.6331844804916141,-0.7977107284694029,2.5098929952614464,-0.059610551796353606,-0.16753782188256286,8.991647331786544
8,6,8,5,92.5,121.1,674.4,8.6,17.8,56,1.8,0.0,1.95,"(7.0, 9.0]","(5.0, 9.0]","(91.6, 92.9]","(108.3, 142.4]","(664.2, 713.9]","(8.4, 10.8]","(15.5, 19.3]","(53.0, 100.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",1.3975139496259106,1.394347250322477,0.3333946818698452,0.16646616986273993,0.5350977260448495,-0.08541863614727392,-0.1858033147672112,0.7401910606266463,-1.2667825309833973,-0.059610551796353606,-0.16739129547199927,8.991647331786544
8,5,8,6,89.7,90.0,704.4,4.8,17.8,67,2.2,0.0,2.01,"(7.0, 9.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(68.6, 108.3]","(664.2, 713.9]","(-0.001, 6.5]","(15.5, 19.3]","(53.0, 100.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",1.3975139496259106,0.5596754935322165,-0.17320403643855534,-0.31646370362378834,0.6539870815224285,-0.9142020619885352,-0.1858033147672112,1.416867847828908,-1.0413093652374363,-0.059610551796353606,-0.16651213700861764,8.991647331786544
6,5,2,3,84.9,18.2,55.0,3.0,5.3,70,4.5,0.0,2.14,"(4.0, 7.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(4.0, 4.9]","(-0.001, 6.4]","(0.52, 6.57]",0.5437527699111445,0.5596754935322165,-1.0416589821100994,-1.4313950514158378,-1.9195711667155655,-1.3067836847554484,-2.336674303826839,1.601416062520434,0.25516133780183825,-0.059610551796353606,-0.16460729367129084,8.991647331786544
6,5,7,2,92.1,111.2,654.1,9.6,16.6,47,0.9,0.0,2.29,"(4.0, 7.0]","(4.0, 5.0]","(91.6, 92.9]","(108.3, 142.4]","(437.7, 664.2]","(8.4, 10.8]","(15.5, 19.3]","(42.0, 53.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",0.5437527699111445,0.5596754935322165,0.2610234363972155,0.012736081518153856,0.45464926217168783,0.13268226538990008,-0.39228692971693535,0.18654641655206855,-1.7740971539118093,-0.059610551796353606,-0.16240939751283684,8.991647331786544
6,5,2,4,91.2,48.3,97.8,12.5,14.6,26,9.4,0.0,2.53,"(4.0, 7.0]","(4.0, 5.0]","(90.2, 91.6]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(10.8, 56.1]","(2.1990000000000003, 15.5]","(14.999, 33.0]","(4.9, 9.4]","(-0.001, 6.4]","(0.52, 6.57]",0.5437527699111445,0.5596754935322165,0.09818813408380238,-0.9639934696812879,-1.7499556862342194,0.7651748798477048,-0.7364262879664761,-1.105291086288613,3.0172076181898584,-0.059610551796353606,-0.15889276365931043,8.991647331786544
5,4,8,2,92.9,133.3,699.6,9.2,21.9,35,1.8,0.0,2.57,"(4.0, 7.0]","(1.999, 4.0]","(91.6, 92.9]","(108.3, 142.4]","(664.2, 713.9]","(8.4, 10.8]","(19.3, 22.8]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",0.11687218005376147,-0.2749962632580439,0.40576592734247496,0.35591132923687674,0.634964784646016,0.045441904775030406,0.5196823696443464,-0.5516464422140351,-1.2667825309833973,-0.059610551796353606,-0.158306658017056,8.991647331786544
8,6,7,2,85.6,90.4,609.6,6.6,17.4,50,4.0,0.0,2.69,"(7.0, 9.0]","(5.0, 9.0]","(18.698999999999998, 90.2]","(68.6, 108.3]","(437.7, 664.2]","(6.5, 8.4]","(15.5, 19.3]","(42.0, 53.0]","(2.7, 4.0]","(-0.001, 6.4]","(0.52, 6.57]",1.3975139496259106,1.394347250322477,-0.9150093025330013,-0.3102523869229969,0.27829671821327895,-0.5216204392216219,-0.2546311864171197,0.3710946312435945,-0.026680119380612804,-0.059610551796353606,-0.1565483410902928,8.991647331786544
7,4,7,6,91.4,142.4,601.4,10.6,20.1,39,5.4,0.0,2.74,"(4.0, 7.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(437.7, 664.2]","(8.4, 10.8]","(19.3, 22.8]","(33.0, 42.0]","(4.9, 9.4]","(-0.001, 6.4]","(0.52, 6.57]",0.9706333597685276,-0.2749962632580439,0.13437375682011726,0.49721878417988014,0.24580029438274048,0.3507831669270741,0.20995694721976046,-0.3055821559586672,0.7624759607302503,-0.059610551796353606,-0.1558157090374748,8.991647331786544
4,4,8,0,90.9,126.5,686.5,7.0,17.7,39,2.2,0.0,3.07,"(3.0, 4.0]","(1.999, 4.0]","(90.2, 91.6]","(108.3, 142.4]","(664.2, 713.9]","(6.5, 8.4]","(15.5, 19.3]","(33.0, 42.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",-0.3100084098036216,-0.2749962632580439,0.04390969997933135,0.2503189453234234,0.583049766087473,-0.43438007860675226,-0.2030102826796885,-0.3055821559586672,-1.0413093652374363,-0.059610551796353606,-0.150980337488876,8.991647331786544
1,4,7,5,90.2,96.9,624.2,8.9,14.2,53,1.8,0.0,3.5,"(0.999, 3.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(68.6, 108.3]","(437.7, 664.2]","(8.4, 10.8]","(2.1990000000000003, 15.5]","(42.0, 53.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",-1.5906501793757708,-0.2749962632580439,-0.08273997959776944,-0.2093184905351373,0.33615620454570083,-0.019988365686121567,-0.8052541596163844,0.5556428459351204,-1.2667825309833973,-0.059610551796353606,-0.14467970183464118,8.991647331786544
1,4,7,5,90.2,96.9,624.2,8.9,20.3,39,4.9,0.0,4.53,"(0.999, 3.0]","(1.999, 4.0]","(18.698999999999998, 90.2]","(68.6, 108.3]","(437.7, 664.2]","(8.4, 10.8]","(19.3, 22.8]","(33.0, 42.0]","(4.0, 4.9]","(-0.001, 6.4]","(0.52, 6.57]",-1.5906501793757708,-0.2749962632580439,-0.08273997959776944,-0.2093184905351373,0.33615620454570083,-0.019988365686121567,0.2443708830447144,-0.3055821559586672,0.48063450354779924,-0.059610551796353606,-0.1295874815465903,8.991647331786544
6,5,3,3,81.5,9.1,55.2,2.7,5.8,54,5.8,0.0,4.61,"(4.0, 7.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(1.0990000000000002, 68.6]","(7.899, 437.7]","(-0.001, 6.5]","(2.1990000000000003, 15.5]","(53.0, 100.0]","(4.9, 9.4]","(-0.001, 6.4]","(0.52, 6.57]",0.5437527699111445,0.5596754935322165,-1.6568145686274447,-1.5727025063588413,-1.9187785710123817,-1.3722139552166004,-2.250639464264454,0.6171589174989623,0.9879491264762108,-0.059610551796353606,-0.12841527026208152,8.991647331786544
2,5,7,6,90.2,99.6,631.2,6.3,19.2,44,2.7,0.0,4.69,"(0.999, 3.0]","(4.0, 5.0]","(18.698999999999998, 90.2]","(68.6, 108.3]","(437.7, 664.2]","(-0.001, 6.5]","(15.5, 19.3]","(42.0, 53.0]","(0.399, 2.7]","(-0.001, 6.4]","(0.52, 6.57]",-1.1637695895183877,0.5596754935322165,-0.08273997959776944,-0.16739210280479577,0.3638970541571359,-0.5870507096827741,0.055094236007466886,0.0019982018605426404,-0.7594679080549854,-0.059610551796353606,-0.12724305897757268,8.991647331786544
